Time,NetEnergy,DiffEnergy
0.065,44.0805,0.012401
0.065,44.0805,1.2945e-06
0.0650179,44.1468,0.0662636
0.0652321,44.2392,0.092464
0.06525,44.2516,0.012401
0.06525,44.2516,1.2945e-06
0.0652679,44.3179,0.0662636
0.0654821,44.4104,0.092464
0.0655,44.4228,0.012401
0.0655,44.4228,1.2945e-06
0.0655179,44.489,0.0662636
0.0657321,44.5815,0.092464
0.06575,44.5939,0.012401
0.06575,44.5939,1.2945e-06
0.0657679,44.6602,0.0662636
0.0659821,44.7526,0.092464
0.066,44.765,0.012401
0.066,44.765,1.2945e-06
0.0660179,44.8313,0.0662636
0.0662321,44.9238,0.092464
0.06625,44.9362,0.012401
0.06625,44.9362,1.2945e-06
0.0662679,45.0024,0.0662636
0.0664821,45.0949,0.092464
0.0665,45.1073,0.012401
0.0665,45.1073,1.2945e-06
0.0665179,45.1736,0.0662636
0.0667321,45.266,0.092464
0.06675,45.2784,0.012401
0.06675,45.2784,1.2945e-06
0.0667679,45.3447,0.0662636
0.0669821,45.4371,0.092464
0.067,45.4495,0.012401
0.067,45.4495,1.2945e-06
0.0670179,45.5158,0.0662636
0.0672321,45.6083,0.092464
0.06725,45.6207,0.012401
0.06725,45.6207,1.2945e-06
0.0672679,45.6869,0.0662636
0.0674821,45.7794,0.092464
0.0675,45.7918,0.012401
0.0675,45.7918,1.2945e-06
0.0675179,45.8581,0.0662636
0.0677321,45.9505,0.092464
0.06775,45.9629,0.012401
0.06775,45.9629,1.2945e-06
0.0677679,46.0292,0.0662636
0.0679821,46.1217,0.092464
0.068,46.1341,0.012401
0.068,46.1341,1.2945e-06
0.0680179,46.2003,0.0662636
0.0682321,46.2928,0.092464
0.06825,46.3052,0.012401
0.06825,46.3052,1.2945e-06
0.0682679,46.3715,0.0662636
0.0684821,46.4639,0.092464
0.0685,46.4763,0.012401
0.0685,46.4763,1.2945e-06
0.0685179,46.5426,0.0662636
0.0687321,46.6351,0.092464
0.06875,46.6475,0.012401
0.06875,46.6475,1.2945e-06
0.0687679,46.7137,0.0662636
0.0689821,46.8062,0.092464
0.069,46.8186,0.012401
0.069,46.8186,1.2945e-06
0.0690179,46.8849,0.0662636
0.0692321,46.9773,0.092464
0.06925,46.9897,0.012401
0.06925,46.9897,1.2945e-06
0.0692679,47.056,0.0662636
0.0694821,47.1484,0.092464
0.0695,47.1608,0.012401
0.0695,47.1608,1.2945e-06
0.0695179,47.2271,0.0662636
0.0697321,47.3196,0.092464
0.06975,47.332,0.012401
0.06975,47.332,1.2945e-06
0.0697679,47.3982,0.0662636
0.0699821,47.4907,0.092464
0.07,47.5031,0.012401
0.07,47.5031,1.2945e-06
0.0700179,47.5694,0.0662636
0.0702321,47.6618,0.092464
0.07025,47.6742,0.012401
0.07025,47.6742,1.2945e-06
0.0702679,47.7405,0.0662636
0.0704821,47.833,0.092464
0.0705,47.8454,0.012401
0.0705,47.8454,1.2945e-06
0.0705179,47.9116,0.0662636
0.0707321,48.0041,0.092464
0.07075,48.0165,0.012401
0.07075,48.0165,1.2945e-06
0.0707679,48.0828,0.0662636
0.0709821,48.1752,0.092464
0.071,48.1876,0.012401
0.071,48.1876,1.2945e-06
0.0710179,48.2539,0.0662636
0.0712321,48.3464,0.092464
0.07125,48.3588,0.012401
0.07125,48.3588,1.2945e-06
0.0712679,48.425,0.0662636
0.0714821,48.5175,0.092464
0.0715,48.5299,0.012401
0.0715,48.5299,1.2945e-06
0.0715179,48.5962,0.0662636
0.0717321,48.6886,0.092464
0.07175,48.701,0.012401
0.07175,48.701,1.2945e-06
0.0717679,48.7673,0.0662636
0.0719821,48.8597,0.092464
0.072,48.8721,0.012401
0.072,48.8721,1.2945e-06
0.0720179,48.9384,0.0662636
0.0722321,49.0309,0.092464
0.07225,49.0433,0.012401
0.07225,49.0433,1.2945e-06
0.0722679,49.1095,0.0662636
0.0724821,49.202,0.092464
0.0725,49.2144,0.012401
0.0725,49.2144,1.2945e-06
0.0725179,49.2807,0.0662636
0.0727321,49.3731,0.092464
0.07275,49.3855,0.012401
0.07275,49.3855,1.2945e-06
0.0727679,49.4518,0.0662636
0.0729821,49.5443,0.092464
0.073,49.5567,0.012401
0.073,49.5567,1.2945e-06
0.0730179,49.6229,0.0662636
0.0732321,49.7154,0.092464
0.07325,49.7278,0.012401
0.07325,49.7278,1.2945e-06
0.0732679,49.7941,0.0662636
0.0734821,49.8865,0.092464
0.0735,49.8989,0.012401
0.0735,49.8989,1.2945e-06
0.0735179,49.9652,0.0662636
0.0737321,50.0577,0.092464
0.07375,50.0701,0.012401
0.07375,50.0701,1.2945e-06
0.0737679,50.1363,0.0662636
0.0739821,50.2288,0.092464
0.074,50.2412,0.012401
0.074,50.2412,1.2945e-06
0.0740179,50.3074,0.0662636
0.0742321,50.3999,0.092464
0.07425,50.4123,0.012401
0.07425,50.4123,1.2945e-06
0.0742679,50.4786,0.0662636
0.0744821,50.571,0.092464
0.0745,50.5834,0.012401
0.0745,50.5834,1.2945e-06
0.0745179,50.6497,0.0662636
0.0747321,50.7422,0.092464
0.07475,50.7546,0.012401
0.07475,50.7546,1.2945e-06
0.0747679,50.8208,0.0662636
0.0749821,50.9133,0.092464
0.075,50.9257,0.012401
0.075,50.9257,1.2945e-06
0.0750179,50.992,0.0662636
0.0752321,51.0844,0.092464
0.07525,51.0968,0.012401
0.07525,51.0968,1.2945e-06
0.0752679,51.1631,0.0662636
0.0754821,51.2556,0.092464
0.0755,51.268,0.012401
0.0755,51.268,1.2945e-06
0.0755179,51.3342,0.0662636
0.0757321,51.4267,0.092464
0.07575,51.4391,0.012401
0.07575,51.4391,1.2945e-06
0.0757679,51.5054,0.0662636
0.0759821,51.5978,0.092464
0.076,51.6102,0.012401
0.076,51.6102,1.2945e-06
0.0760179,51.6765,0.0662636
0.0762321,51.769,0.092464
0.07625,51.7814,0.012401
0.07625,51.7814,1.2945e-06
0.0762679,51.8476,0.0662636
0.0764821,51.9401,0.092464
0.0765,51.9525,0.012401
0.0765,51.9525,1.2945e-06
0.0765179,52.0187,0.0662636
0.0767321,52.1112,0.092464
0.07675,52.1236,0.012401
0.07675,52.1236,1.2945e-06
0.0767679,52.1899,0.0662636
0.0769821,52.2823,0.092464
0.077,52.2947,0.012401
0.077,52.2947,1.2945e-06
0.0770179,52.361,0.0662636
0.0772321,52.4535,0.092464
0.07725,52.4659,0.012401
0.07725,52.4659,1.2945e-06
0.0772679,52.5321,0.0662636
0.0774821,52.6246,0.092464
0.0775,52.637,0.012401
0.0775,52.637,1.2945e-06
0.0775179,52.7033,0.0662636
0.0777321,52.7957,0.092464
0.07775,52.8081,0.012401
0.07775,52.8081,1.2945e-06
0.0777679,52.8744,0.0662636
0.0779821,52.9669,0.092464
0.078,52.9793,0.012401
0.078,52.9793,1.2945e-06
0.0780179,53.0455,0.0662636
0.0782321,53.138,0.092464
0.07825,53.1504,0.012401
0.07825,53.1504,1.2945e-06
0.0782679,53.2167,0.0662636
0.0784821,53.3091,0.092464
0.0785,53.3215,0.012401
0.0785,53.3215,1.2945e-06
0.0785179,53.3878,0.0662636
0.0787321,53.4803,0.092464
0.07875,53.4927,0.012401
0.07875,53.4927,1.2945e-06
0.0787679,53.5589,0.0662636
0.0789821,53.6514,0.092464
0.079,53.6638,0.012401
0.079,53.6638,1.2945e-06
0.0790179,53.73,0.0662636
0.0792321,53.8225,0.092464
0.07925,53.8349,0.012401
0.07925,53.8349,1.2945e-06
0.0792679,53.9012,0.0662636
0.0794821,53.9936,0.092464
0.0795,54.006,0.012401
0.0795,54.006,1.2945e-06
0.0795179,54.0723,0.0662636
0.0797321,54.1648,0.092464
0.07975,54.1772,0.012401
0.07975,54.1772,1.2945e-06
0.0797679,54.2434,0.0662636
0.0799821,54.3359,0.092464
0.08,54.3483,0.012401
0.08,54.3483,1.2945e-06
0.0800179,54.4146,0.0662636
0.0802321,54.507,0.092464
0.08025,54.5194,0.012401
0.08025,54.5194,1.2945e-06
0.0802679,54.5857,0.0662636
0.0804821,54.6782,0.092464
0.0805,54.6906,0.012401
0.0805,54.6906,1.2945e-06
0.0805179,54.7568,0.0662636
0.0807321,54.8493,0.092464
0.08075,54.8617,0.012401
0.08075,54.8617,1.2945e-06
0.0807679,54.928,0.0662636
0.0809821,55.0204,0.092464
0.081,55.0328,0.012401
0.081,55.0328,1.2945e-06
0.0810179,55.0991,0.0662636
0.0812321,55.1915,0.092464
0.08125,55.204,0.012401
0.08125,55.204,1.2945e-06
0.0812679,55.2702,0.0662636
0.0814821,55.3627,0.092464
0.0815,55.3751,0.012401
0.0815,55.3751,1.2945e-06
0.0815179,55.4413,0.0662636
0.0817321,55.5338,0.092464
0.08175,55.5462,0.012401
0.08175,55.5462,1.2945e-06
0.0817679,55.6125,0.0662636
0.0819821,55.7049,0.092464
0.082,55.7173,0.012401
0.082,55.7173,1.2945e-06
0.0820179,55.7836,0.0662636
0.0822321,55.8761,0.092464
0.08225,55.8885,0.012401
0.08225,55.8885,1.2945e-06
0.0822679,55.9547,0.0662636
0.0824821,56.0472,0.092464
0.0825,56.0596,0.012401
0.0825,56.0596,1.2945e-06
0.0825179,56.1259,0.0662636
0.0827321,56.2183,0.092464
0.08275,56.2307,0.012401
0.08275,56.2307,1.2945e-06
0.0827679,56.297,0.0662636
0.0829821,56.3895,0.092464
0.083,56.4019,0.012401
0.083,56.4019,1.2945e-06
0.0830179,56.4681,0.0662636
0.0832321,56.5606,0.092464
0.08325,56.573,0.012401
0.08325,56.573,1.2945e-06
0.0832679,56.6393,0.0662636
0.0834821,56.7317,0.092464
0.0835,56.7441,0.012401
0.0835,56.7441,1.2945e-06
0.0835179,56.8104,0.0662636
0.0837321,56.9028,0.092464
0.08375,56.9152,0.012401
0.08375,56.9153,1.2945e-06
0.0837679,56.9815,0.0662636
0.0839821,57.074,0.092464
0.084,57.0864,0.012401
0.084,57.0864,1.2945e-06
0.0840179,57.1526,0.0662636
0.0842321,57.2451,0.092464
0.08425,57.2575,0.012401
0.08425,57.2575,1.2945e-06
0.0842679,57.3238,0.0662636
0.0844821,57.4162,0.092464
0.0845,57.4286,0.012401
0.0845,57.4286,1.2945e-06
0.0845179,57.4949,0.0662636
0.0847321,57.5874,0.092464
0.08475,57.5998,0.012401
0.08475,57.5998,1.2945e-06
0.0847679,57.666,0.0662636
0.0849821,57.7585,0.092464
0.085,57.7709,0.012401
0.085,57.7709,1.2945e-06
0.0850179,57.8372,0.0662636
0.0852321,57.9296,0.092464
0.08525,57.942,0.012401
0.08525,57.942,1.2945e-06
0.0852679,58.0083,0.0662636
0.0854821,58.1008,0.092464
0.0855,58.1132,0.012401
0.0855,58.1132,1.2945e-06
0.0855179,58.1794,0.0662636
0.0857321,58.2719,0.092464
0.08575,58.2843,0.012401
0.08575,58.2843,1.2945e-06
0.0857679,58.3506,0.0662636
0.0859821,58.443,0.092464
0.086,58.4554,0.012401
0.086,58.4554,1.2945e-06
0.0860179,58.5217,0.0662636
0.0862321,58.6141,0.092464
0.08625,58.6265,0.012401
0.08625,58.6265,1.2945e-06
0.0862679,58.6928,0.0662636
0.0864821,58.7853,0.092464
0.0865,58.7977,0.012401
0.0865,58.7977,1.2945e-06
0.0865179,58.8639,0.0662636
0.0867321,58.9564,0.092464
0.08675,58.9688,0.012401
0.08675,58.9688,1.2945e-06
0.0867679,59.0351,0.0662636
0.0869821,59.1275,0.092464
0.087,59.1399,0.012401
0.087,59.1399,1.2945e-06
0.0870179,59.2062,0.0662636
0.0872321,59.2987,0.092464
0.08725,59.3111,0.012401
0.08725,59.3111,1.2945e-06
0.0872679,59.3773,0.0662636
0.0874821,59.4698,0.092464
0.0875,59.4822,0.012401
0.0875,59.4822,1.2945e-06
0.0875179,59.5485,0.0662636
0.0877321,59.6409,0.092464
0.08775,59.6533,0.012401
0.08775,59.6533,1.2945e-06
0.0877679,59.7196,0.0662636
0.0879821,59.8121,0.092464
0.088,59.8245,0.012401
0.088,59.8245,1.2945e-06
0.0880179,59.8907,0.0662636
0.0882321,59.9832,0.092464
0.08825,59.9956,0.012401
0.08825,59.9956,1.2945e-06
0.0882679,60.0619,0.0662636
0.0884821,60.1543,0.092464
0.0885,60.1667,0.012401
0.0885,60.1667,1.2945e-06
0.0885179,60.233,0.0662636
0.0887321,60.3254,0.092464
0.08875,60.3378,0.012401
0.08875,60.3378,1.2945e-06
0.0887679,60.4041,0.0662636
0.0889821,60.4966,0.092464
0.089,60.509,0.012401
0.089,60.509,1.2945e-06
0.0890179,60.5752,0.0662636
0.0892321,60.6677,0.092464
0.08925,60.6801,0.012401
0.08925,60.6801,1.2945e-06
0.0892679,60.7464,0.0662636
0.0894821,60.8388,0.092464
0.0895,60.8512,0.012401
0.0895,60.8512,1.2945e-06
0.0895179,60.9175,0.0662636
0.0897321,61.01,0.092464
0.08975,61.0224,0.012401
0.08975,61.0224,1.2945e-06
0.0897679,61.0886,0.0662636
0.0899821,61.1811,0.092464
0.09,61.1935,0.012401
0.09,61.1935,1.2945e-06
0.0900179,61.2598,0.0662636
0.0902321,61.3522,0.092464
0.09025,61.3646,0.012401
0.09025,61.3646,1.2945e-06
0.0902679,61.4309,0.0662636
0.0904821,61.5234,0.092464
0.0905,61.5358,0.012401
0.0905,61.5358,1.2945e-06
0.0905179,61.602,0.0662636
0.0907321,61.6945,0.092464
0.09075,61.7069,0.012401
0.09075,61.7069,1.2945e-06
0.0907679,61.7732,0.0662636
0.0909821,61.8656,0.092464
0.091,61.878,0.012401
0.091,61.878,1.2945e-06
0.0910179,61.9443,0.0662636
0.0912321,62.0367,0.092464
0.09125,62.0491,0.012401
0.09125,62.0491,1.2945e-06
0.0912679,62.1154,0.0662636
0.0914821,62.2079,0.092464
0.0915,62.2203,0.012401
0.0915,62.2203,1.2945e-06
0.0915179,62.2865,0.0662636
0.0917321,62.379,0.092464
0.09175,62.3914,0.012401
0.09175,62.3914,1.2945e-06
0.0917679,62.4577,0.0662636
0.0919821,62.5501,0.092464
0.092,62.5625,0.012401
0.092,62.5625,1.2945e-06
0.0920179,62.6288,0.0662636
0.0922321,62.7213,0.092464
0.09225,62.7337,0.012401
0.09225,62.7337,1.2945e-06
0.0922679,62.7999,0.0662636
0.0924821,62.8924,0.092464
0.0925,62.9048,0.012401
0.0925,62.9048,1.2945e-06
0.0925179,62.9711,0.0662636
0.0927321,63.0635,0.092464
0.09275,63.0759,0.012401
0.09275,63.0759,1.2945e-06
0.0927679,63.1422,0.0662636
0.0929821,63.2347,0.092464
0.093,63.2471,0.012401
0.093,63.2471,1.2945e-06
0.0930179,63.3133,0.0662636
0.0932321,63.4058,0.092464
0.09325,63.4182,0.012401
0.09325,63.4182,1.2945e-06
0.0932679,63.4844,0.0662636
0.0934821,63.5769,0.092464
0.0935,63.5893,0.012401
0.0935,63.5893,1.2945e-06
0.0935179,63.6556,0.0662636
0.0937321,63.748,0.092464
0.09375,63.7604,0.012401
0.09375,63.7604,1.2945e-06
0.0937679,63.8267,0.0662636
0.0939821,63.9192,0.092464
0.094,63.9316,0.012401
0.094,63.9316,1.2945e-06
0.0940179,63.9978,0.0662636
0.0942321,64.0903,0.092464
0.09425,64.1027,0.012401
0.09425,64.1027,1.2945e-06
0.0942679,64.169,0.0662636
0.0944821,64.2614,0.092464
0.0945,64.2738,0.012401
0.0945,64.2738,1.2945e-06
0.0945179,64.3401,0.0662636
0.0947321,64.4326,0.092464
0.09475,64.445,0.012401
0.09475,64.445,1.2945e-06
0.0947679,64.5112,0.0662636
0.0949821,64.6037,0.092464
0.095,64.6161,0.012401
0.095,64.6161,1.2945e-06
0.0950179,64.6824,0.0662636
0.0952321,64.7748,0.092464
0.09525,64.7872,0.012401
0.09525,64.7872,1.2945e-06
0.0952679,64.8535,0.0662636
0.0954821,64.946,0.092464
0.0955,64.9584,0.012401
0.0955,64.9584,1.2945e-06
0.0955179,65.0246,0.0662636
0.0957321,65.1171,0.092464
0.09575,65.1295,0.012401
0.09575,65.1295,1.2945e-06
0.0957679,65.1957,0.0662636
0.0959821,65.2882,0.092464
0.096,65.3006,0.012401
0.096,65.3006,1.2945e-06
0.0960179,65.3669,0.0662636
0.0962321,65.4593,0.092464
0.09625,65.4717,0.012401
0.09625,65.4717,1.2945e-06
0.0962679,65.538,0.0662636
0.0964821,65.6305,0.092464
0.0965,65.6429,0.012401
0.0965,65.6429,1.2945e-06
0.0965179,65.7091,0.0662636
0.0967321,65.8016,0.092464
0.09675,65.814,0.012401
0.09675,65.814,1.2945e-06
0.0967679,65.8803,0.0662636
0.0969821,65.9727,0.092464
0.097,65.9851,0.012401
0.097,65.9851,1.2945e-06
0.0970179,66.0514,0.0662636
0.0972321,66.1439,0.092464
0.09725,66.1563,0.012401
0.09725,66.1563,1.2945e-06
0.0972679,66.2225,0.0662636
0.0974821,66.315,0.092464
0.0975,66.3274,0.012401
0.0975,66.3274,1.2945e-06
0.0975179,66.3937,0.0662636
0.0977321,66.4861,0.092464
0.09775,66.4985,0.012401
0.09775,66.4985,1.2945e-06
0.0977679,66.5648,0.0662636
0.0979821,66.6573,0.092464
0.098,66.6697,0.012401
0.098,66.6697,1.2945e-06
0.0980179,66.7359,0.0662636
0.0982321,66.8284,0.092464
0.09825,66.8408,0.012401
0.09825,66.8408,1.2945e-06
0.0982679,66.907,0.0662636
0.0984821,66.9995,0.092464
0.0985,67.0119,0.012401
0.0985,67.0119,1.2945e-06
0.0985179,67.0782,0.0662636
0.0987321,67.1706,0.092464
0.09875,67.183,0.012401
0.09875,67.183,1.2945e-06
0.0987679,67.2493,0.0662636
0.0989821,67.3418,0.092464
0.099,67.3542,0.012401
0.099,67.3542,1.2945e-06
0.0990179,67.4204,0.0662636
0.0992321,67.5129,0.092464
0.09925,67.5253,0.012401
0.09925,67.5253,1.2945e-06
0.0992679,67.5916,0.0662636
0.0994821,67.684,0.092464
0.0995,67.6964,0.012401
0.0995,67.6964,1.2945e-06
0.0995179,67.7627,0.0662636
0.0997321,67.8552,0.092464
0.09975,67.8676,0.012401
0.09975,67.8676,1.2945e-06
0.0997679,67.9338,0.0662636
0.0999821,68.0263,0.092464
0.1,68.0387,0.012401
0.1,68.0387,1.2945e-06
0.100018,68.105,0.0662636
0.100232,68.1974,0.092464
0.10025,68.2098,0.012401
0.10025,68.2098,1.2945e-06
0.100268,68.2761,0.0662636
0.100482,68.3686,0.092464
0.1005,68.381,0.012401
0.1005,68.381,1.2945e-06
0.100518,68.4472,0.0662636
0.100732,68.5397,0.092464
0.10075,68.5521,0.012401
0.10075,68.5521,1.2945e-06
0.100768,68.6183,0.0662636
0.100982,68.7108,0.092464
0.101,68.7232,0.012401
0.101,68.7232,1.2945e-06
0.101018,68.7895,0.0662636
0.101232,68.8819,0.092464
0.10125,68.8943,0.012401
0.10125,68.8943,1.2945e-06
0.101268,68.9606,0.0662636
0.101482,69.0531,0.092464
0.1015,69.0655,0.012401
0.1015,69.0655,1.2945e-06
0.101518,69.1317,0.0662636
0.101732,69.2242,0.092464
0.10175,69.2366,0.012401
0.10175,69.2366,1.2945e-06
0.101768,69.3029,0.0662636
0.101982,69.3953,0.092464
0.102,69.4077,0.012401
0.102,69.4077,1.2945e-06
0.102018,69.474,0.0662636
0.102232,69.5665,0.092464
0.10225,69.5789,0.012401
0.10225,69.5789,1.2945e-06
0.102268,69.6451,0.0662636
0.102482,69.7376,0.092464
0.1025,69.75,0.012401
0.1025,69.75,1.2945e-06
0.102518,69.8163,0.0662636
0.102732,69.9087,0.092464
0.10275,69.9211,0.012401
0.10275,69.9211,1.2945e-06
0.102768,69.9874,0.0662636
0.102982,70.0798,0.092464
0.103,70.0923,0.012401
0.103,70.0923,1.2945e-06
0.103018,70.1585,0.0662636
0.103232,70.251,0.092464
0.10325,70.2634,0.012401
0.10325,70.2634,1.2945e-06
0.103268,70.3296,0.0662636
0.103482,70.4221,0.092464
0.1035,70.4345,0.012401
0.1035,70.4345,1.2945e-06
0.103518,70.5008,0.0662636
0.103732,70.5932,0.092464
0.10375,70.6056,0.012401
0.10375,70.6056,1.2945e-06
0.103768,70.6719,0.0662636
0.103982,70.7644,0.092464
0.104,70.7768,0.012401
0.104,70.7768,1.2945e-06
0.104018,70.843,0.0662636
0.104232,70.9355,0.092464
0.10425,70.9479,0.012401
0.10425,70.9479,1.2945e-06
0.104268,71.0142,0.0662636
0.104482,71.1066,0.092464
0.1045,71.119,0.012401
0.1045,71.119,1.2945e-06
0.104518,71.1853,0.0662636
0.104732,71.2778,0.092464
0.10475,71.2902,0.012401
0.10475,71.2902,1.2945e-06
0.104768,71.3564,0.0662636
0.104982,71.4489,0.092464
0.105,71.4613,0.012401
0.105,71.4613,1.2945e-06
0.105018,71.5276,0.0662636
0.105232,71.62,0.092464
0.10525,71.6324,0.012401
0.10525,71.6324,1.2945e-06
0.105268,71.6987,0.0662636
0.105482,71.7911,0.092464
0.1055,71.8035,0.012401
0.1055,71.8036,1.2945e-06
0.105518,71.8698,0.0662636
0.105732,71.9623,0.092464
0.10575,71.9747,0.012401
0.10575,71.9747,1.2945e-06
0.105768,72.0409,0.0662636
0.105982,72.1334,0.092464
0.106,72.1458,0.012401
0.106,72.1458,1.2945e-06
0.106018,72.2121,0.0662636
0.106232,72.3045,0.092464
0.10625,72.3169,0.012401
0.10625,72.3169,1.2945e-06
0.106268,72.3832,0.0662636
0.106482,72.4757,0.092464
0.1065,72.4881,0.012401
0.1065,72.4881,1.2945e-06
0.106518,72.5543,0.0662636
0.106732,72.6468,0.092464
0.10675,72.6592,0.012401
0.10675,72.6592,1.2945e-06
0.106768,72.7255,0.0662636
0.106982,72.8179,0.092464
0.107,72.8303,0.012401
0.107,72.8303,1.2945e-06
0.107018,72.8966,0.0662636
0.107232,72.9891,0.092464
0.10725,73.0015,0.012401
0.10725,73.0015,1.2945e-06
0.107268,73.0677,0.0662636
0.107482,73.1602,0.092464
0.1075,73.1726,0.012401
0.1075,73.1726,1.2945e-06
0.107518,73.2389,0.0662636
0.107732,73.3313,0.092464
0.10775,73.3437,0.012401
0.10775,73.3437,1.2945e-06
0.107768,73.41,0.0662636
0.107982,73.5024,0.092464
0.108,73.5148,0.012401
0.108,73.5148,1.2945e-06
0.108018,73.5811,0.0662636
0.108232,73.6736,0.092464
0.10825,73.686,0.012401
0.10825,73.686,1.2945e-06
0.108268,73.7522,0.0662636
0.108482,73.8447,0.092464
0.1085,73.8571,0.012401
0.1085,73.8571,1.2945e-06
0.108518,73.9234,0.0662636
0.108732,74.0158,0.092464
0.10875,74.0282,0.012401
0.10875,74.0282,1.2945e-06
0.108768,74.0945,0.0662636
0.108982,74.187,0.092464
0.109,74.1994,0.012401
0.109,74.1994,1.2945e-06
0.109018,74.2656,0.0662636
0.109232,74.3581,0.092464
0.10925,74.3705,0.012401
0.10925,74.3705,1.2945e-06
0.109268,74.4368,0.0662636
0.109482,74.5292,0.092464
0.1095,74.5416,0.012401
0.1095,74.5416,1.2945e-06
0.109518,74.6079,0.0662636
0.109732,74.7004,0.092464
0.10975,74.7128,0.012401
0.10975,74.7128,1.2945e-06
0.109768,74.779,0.0662636
0.109982,74.8715,0.092464
0.11,74.8839,0.012401
0.11,74.8839,1.2945e-06
0.110018,74.9502,0.0662636
0.110232,75.0426,0.092464
0.11025,75.055,0.012401
0.11025,75.055,1.2945e-06
0.110268,75.1213,0.0662636
0.110482,75.2137,0.092464
0.1105,75.2261,0.012401
0.1105,75.2261,1.2945e-06
0.110518,75.2924,0.0662636
0.110732,75.3849,0.092464
0.11075,75.3973,0.012401
0.11075,75.3973,1.2945e-06
0.110768,75.4635,0.0662636
0.110982,75.556,0.092464
0.111,75.5684,0.012401
0.111,75.5684,1.2945e-06
0.111018,75.6347,0.0662636
0.111232,75.7271,0.092464
0.11125,75.7395,0.012401
0.11125,75.7395,1.2945e-06
0.111268,75.8058,0.0662636
0.111482,75.8983,0.092464
0.1115,75.9107,0.012401
0.1115,75.9107,1.2945e-06
0.111518,75.9769,0.0662636
0.111732,76.0694,0.092464
0.11175,76.0818,0.012401
0.11175,76.0818,1.2945e-06
0.111768,76.1481,0.0662636
0.111982,76.2405,0.092464
0.112,76.2529,0.012401
0.112,76.2529,1.2945e-06
0.112018,76.3192,0.0662636
0.112232,76.4117,0.092464
0.11225,76.4241,0.012401
0.11225,76.4241,1.2945e-06
0.112268,76.4903,0.0662636
0.112482,76.5828,0.092464
0.1125,76.5952,0.012401
0.1125,76.5952,1.2945e-06
0.112518,76.6615,0.0662636
0.112732,76.7539,0.092464
0.11275,76.7663,0.012401
0.11275,76.7663,1.2945e-06
0.112768,76.8326,0.0662636
0.112768,76.8326,8.63e-07
0.112875,77.2302,0.397597
0.112875,77.2302,8.63e-07
0.112982,77.6278,0.397597
0.112982,77.6278,4.315e-07
0.113,77.6402,0.012401
0.113,77.6402,1.2945e-06
0.113018,77.7064,0.0662636
0.113018,77.7064,8.63e-07
0.113125,78.104,0.397597
0.113125,78.104,8.63e-07
0.113232,78.5016,0.397597
0.113232,78.5016,4.315e-07
0.11325,78.514,0.012401
0.11325,78.514,1.2945e-06
0.113268,78.5803,0.0662636
0.113268,78.5803,8.63e-07
0.113375,78.9779,0.397597
0.113375,78.9779,8.63e-07
0.113482,79.3755,0.397597
0.113482,79.3755,4.315e-07
0.1135,79.3879,0.012401
0.1135,79.3879,1.2945e-06
0.113518,79.4542,0.0662636
0.113518,79.4542,8.63e-07
0.113625,79.8518,0.397597
0.113625,79.8518,8.63e-07
0.113661,79.9843,0.132527
0.113732,80.0151,0.0308216
0.11375,80.0275,0.012401
0.11375,80.0275,1.2945e-06
0.113768,80.0938,0.0662636
0.113768,80.0938,8.63e-07
0.113804,80.2263,0.132527
0.113804,80.2263,8.63e-07
0.113857,80.4251,0.198795
0.113982,80.479,0.0539375
0.114,80.4914,0.012401
0.114,80.4914,1.2945e-06
0.114018,80.5577,0.0662636
0.114232,80.6502,0.092464
0.11425,80.6626,0.012401
0.11425,80.6626,1.2945e-06
0.114268,80.7288,0.0662636
0.114268,80.7288,8.63e-07
0.114304,80.8614,0.132527
0.114304,80.8614,8.63e-07
0.114357,81.0602,0.198795
0.114482,81.1141,0.0539375
0.1145,81.1265,0.012401
0.1145,81.1265,1.2945e-06
0.114518,81.1928,0.0662636
0.114518,81.1928,8.63e-07
0.114554,81.3253,0.132527
0.114554,81.3253,8.63e-07
0.114589,81.4578,0.132527
0.114732,81.5195,0.0616428
0.11475,81.5319,0.012401
0.11475,81.5319,1.2945e-06
0.114768,81.5981,0.0662636
0.114768,81.5981,8.63e-07
0.114804,81.7307,0.132527
0.114804,81.7307,8.63e-07
0.114857,81.9294,0.198795
0.114982,81.9834,0.0539375
0.115,81.9958,0.012401
0.115,81.9958,1.2945e-06
0.115018,82.0621,0.0662636
0.115018,82.0621,8.63e-07
0.115054,82.1946,0.132527
0.115054,82.1946,8.63e-07
0.115089,82.3271,0.132527
0.115232,82.3888,0.0616428
0.11525,82.4012,0.012401
0.11525,82.4012,1.2945e-06
0.115268,82.4674,0.0662636
0.115268,82.4674,8.63e-07
0.115304,82.5999,0.132527
0.115304,82.5999,8.63e-07
0.115357,82.7987,0.198795
0.115482,82.8527,0.0539375
0.1155,82.8651,0.012401
0.1155,82.8651,1.2945e-06
0.115518,82.9313,0.0662636
0.115732,83.0238,0.092464
0.11575,83.0362,0.012401
0.11575,83.0362,1.2945e-06
0.115768,83.1025,0.0662636
0.115768,83.1025,8.63e-07
0.115804,83.235,0.132527
0.115804,83.235,8.63e-07
0.115857,83.4338,0.198795
0.115982,83.4877,0.0539375
0.116,83.5001,0.012401
0.116,83.5001,1.2945e-06
0.116018,83.5664,0.0662636
0.116018,83.5664,8.63e-07
0.116054,83.6989,0.132527
0.116054,83.6989,8.63e-07
0.116089,83.8315,0.132527
